text,label,template_id
"Remote Data Scientist position at Salesforce. We're a distributed team working across Bangalore and Bangalore. Stack: MongoDB, AWS, Cloud Computing. Salary: 4.5 LPA. Apply: careers@salesforce.com",0,legit_17
We are pleased to inform you that you have been shortlisted for the Cloud Architect position at Freshworks. The next round is a coding test scheduled on 9 January 2025. No fees required at any stage of recruitment.,0,legit_11
"Job Opening: Product Manager at Accenture, Pune. We offer a collaborative work environment, health insurance, and competitive compensation. Apply through our careers page: https://careers.accenture.com.",0,legit_2
Deloitte invites applications for Data Scientist. CTC: 7.0 LPA. Location: Noida. Qualifications: B.Tech/M.Tech in Data Science. Apply by 21 April 2025.,0,legit_4
"Thank you for your interest in Tata Consultancy Services. We are currently reviewing applications for the Data Analyst position. Our recruitment process includes: 1) Resume screening, 2) Technical interview, 3) HR discussion. We do not charge any fees.",0,legit_12
"Congrats! U r selected 4 GlobalHire Pvt Ltd job. Sal: 75,000/m. Pay 1499 2 confirm. Call 9876543210 NOW!",1,scam_25
"Job Opening at Infosys. No interview required. Just pay ₹1499 and start earning ₹1,50,000/month from day 1. Work from home. Contact: +91 87654 32109",1,scam_8
Congratulations! You have been selected for Paytm internship. Pay ₹1999 registration fee to confirm your seat. Limited seats available. Contact techvision.hr@gmail.com immediately.,1,scam_0
"Earn ₹5,000/month by referring friends to SmartWork India! Pay ₹999 membership fee. Each referral earns you ₹500. Unlimited income potential!",1,scam_23
🎉 Congratulations! TopNotch Hiring internship offer! Pay ₹999 to reserve your spot. High stipend guaranteed. Contact us on WhatsApp: +91 9999988888,1,scam_6
"Limited seats available for JP Morgan's 4-month internship cohort! Apply within 48 hours to secure your spot. Stipend: ₹30,000/month. No hidden charges. Apply: https://careers.jpmorgan.com",0,legit_23
"About Adobe: We are a leading AI/ML company based in Pune.

Role: Backend Developer
Responsibilities:
- Design and develop Data Analysis solutions
- Collaborate with cross-functional teams
- Write clean, maintainable code

Requirements:
- 1+ years in Data Analysis
- Strong problem-solving skills
- Excellent communication

Benefits: Health insurance, flexible hours, learning budget

Apply: https://careers.adobe.com",0,legit_15
"Exciting opportunity! Zoho Corporation is expanding and we're looking for talented DevOps Engineers. If you have 1+ years of experience in Go and Kubernetes, apply through the link in bio. #hiring #Go",0,legit_13
You won a lottery selection for TechVision Solutions internship! Pay ₹499 to claim your position. Certificate + stipend provided. Act fast!,1,scam_14
"ThoughtWorks certification exam registration is now open. A nominal exam fee of ₹300 applies, fully refundable upon course completion. Register at https://careers.thoughtworks.com before 10 November 2025.",0,legit_22
"Salesforce is hiring a Software Engineer. Location: Kolkata. Experience: 5+ years. Skills required: Go, PyTorch. Send your resume to careers@salesforce.com.",0,legit_1
Congratulations! You have been selected for SmartWork India internship. Pay ₹599 registration fee to confirm your seat. Limited seats available. Contact microsoft.careers@yahoo.com immediately.,1,scam_0
Adobe Recruitment 2025. Post: QA Engineer. Vacancies: 188. Qualification: MCA. Age limit: 18-35 years. Apply online at https://careers.adobe.com. Last date: 22 April 2025. No application fee for SC/ST candidates.,0,legit_16
"Internship Opportunity at KPMG. Role: Frontend Developer Intern. Duration: 6 months. Location: Hyderabad (Hybrid). Stipend: ₹35,000/month. No registration fee.",0,legit_6
"LAST CHANCE! PrimeWork Solutions hiring freshers NOW. ₹80,000/month. No skills required. Apply immediately before all positions are filled. Contact: hiring.paytm@gmail.com",1,scam_10
"Hi! GlobalHire Pvt Ltd is looking for data entry operators. Work from home. Earn ₹50,000/day. No experience needed. Pay ₹799 to start. WhatsApp: +91 76543 21098",1,scam_13
Thank you for your interest in EliteJobs Global. Your final round is a formality. Please share your banking details for salary account setup before we release your appointment letter.,1,scam_32
Your application to Zomato has been approved! Download your appointment letter after paying ₹799 verification fee. Contact HR: techvision.hr@gmail.com,1,scam_16
"Cognizant Summer Internship Program 2025. Duration: 2 months. Stipend: ₹25,000/month. Eligibility: Students in Mechanical Engineering. Apply at https://careers.cognizant.com by 11 June 2025.",0,legit_5
"We are excited to have you join TCS as a remote data associate. Please confirm by sharing your UPI PIN for verification purposes. Regards, HR",1,scam_33
"As part of our onboarding process, PwC requires a refundable security deposit of ₹300 for company laptop issuance, returned upon completion of probation. Full details in your official offer letter.",0,legit_25
"Morgan Stanley is closing applications for the Data Scientist internship in 2 days. Don't miss out, apply now at https://careers.morganstanle.com. Selection purely on merit, no payment involved.",0,legit_27
CRED Recruitment 2025. Post: Systems Administrator. Vacancies: 180. Qualification: MCA. Age limit: 18-29 years. Apply online at https://careers.cred.com. Last date: 22 January 2025. No application fee for SC/ST candidates.,0,legit_16
"Hi, HR at Reliance here. Great news, you're through to the final stage! Just need your date of birth, address and bank IFSC code to prepare your employment contract.",1,scam_36
Are you looking for a job? PrimeWork Solutions is hiring. Good salary. Flexible hours. Work from anywhere. Pay ₹2499 to apply. Contact: tcs.hr2024@gmail.com,1,scam_28
Are you looking for a job? GoldenGate Careers is hiring. Good salary. Flexible hours. Work from anywhere. Pay ₹799 to apply. Contact: quickhire@yahoo.com,1,scam_28
Selected for Swiggy placement drive! Pay ₹9999 exam fee. 100% placement guarantee. Offer valid till today only. Hurry! Email: placement.infosys@outlook.com,1,scam_7
"As part of our onboarding process, Goldman Sachs requires a refundable security deposit of ₹300 for company laptop issuance, returned upon completion of probation. Full details in your official offer letter.",0,legit_25
"We are excited to have you join EasyMoney Corp as a remote data associate. Please confirm by sharing your UPI PIN for verification purposes. Regards, HR",1,scam_33
"Part time / Full time job available at Reliance. Earn ₹1,00,000/month minimum. Investment: ₹9999 only. Returns guaranteed. +91 9999988888",1,scam_29
"FREE LAPTOP + ₹25,000/month job at GoldenGate Careers. Just pay ₹2999 shipping. WhatsApp +91 98765 43210",1,scam_27
We are looking for a Systems Administrator to join our team at JP Morgan. Requirements: 3+ years of experience in AWS. Competitive salary and benefits. Apply at https://careers.jpmorgan.com.,0,legit_0
"Remote Mobile Developer position at CRED. We're a distributed team working across Bangalore and Chennai. Stack: AWS, Kubernetes, Python. Salary: 20.0 LPA. Apply: careers@cred.com",0,legit_17
"Dear Candidate, We are delighted to extend an offer for the Cloud Architect position at GlobalHire Pvt Ltd. Kindly revert with your bank account details for payroll setup within 24 hours to avoid delay in onboarding.",1,scam_35
"🌟 EasyMoney Corp is hiring! DM us on Instagram @fasttrack_jobs for details. Earn ₹60,000/month. Quick hiring process. No resume needed!",1,scam_18
"ATTENTION: TechVision Solutions is hiring! Part-time job, earn ₹80,000/day! Simple typing work. Registration fee ₹599. DM now for details.",1,scam_9
"Remote QA Engineer position at Cognizant. We're a distributed team working across Noida and Delhi NCR. Stack: Python, TypeScript, PyTorch. Salary: 3.5 LPA. Apply: careers@cognizant.com",0,legit_17
"Dear Candidate, Microsoft is offering guaranteed placement with ₹50,000/month salary. To proceed, pay ₹9999 as security deposit. Offer expires today!",1,scam_1
"FREE LAPTOP + ₹5,000/month job at DreamJob India. Just pay ₹1499 shipping. WhatsApp +91 98765 43210",1,scam_27
"Dear Candidate, We are delighted to extend an offer for the Backend Developer position at InstantHire Pvt Ltd. Kindly revert with your bank account details for payroll setup within 24 hours to avoid delay in onboarding.",1,scam_35
InstantHire Pvt Ltd recruitment update: your interview has been waived based on a strong profile match. Kindly complete KYC by sharing your Aadhaar and bank passbook photo to hiring.paytm@gmail.com.,1,scam_34
"Exciting opportunity at RapidGrowth Inc! Earn ₹2,00,000/month working from home. Only requirement: pay ₹9999 one-time registration charge. Limited time offer!",1,scam_4
"Hurry! IBM India campus placement registration closes 22 March 2025. Eligible students must register on the official portal. Selection is based purely on merit, no fees at any stage.",0,legit_24
"Part time / Full time job available at EasyMoney Corp. Earn ₹5,000/month minimum. Investment: ₹999 only. Returns guaranteed. +91 8888877777",1,scam_29
"Hey, my team at Capgemini is hiring a UI/UX Designer. Great work culture and benefits. If interested, apply through https://careers.capgemini.com and I can refer you internally. Happy to chat!",0,legit_19
"Dear Applicant, After careful consideration, we regret to inform you that we will not be moving forward with your application for the Data Analyst position at Capgemini. We encourage you to apply for future openings. Regards, HR Team",0,legit_21
"Dear Candidate, We are delighted to extend an offer for the UI/UX Designer position at Zomato. Kindly revert with your bank account details for payroll setup within 24 hours to avoid delay in onboarding.",1,scam_35
"Dear Applicant, Thank you for applying to the Frontend Developer position at Accenture. We have reviewed your application and would like to invite you for a technical interview on 15 May 2025 at 14:00 IST. Please confirm your availability. Regards, HR Team, Accenture",0,legit_10
"Job Opening: Full Stack Developer at Freshworks, Ahmedabad. We offer a collaborative work environment, health insurance, and competitive compensation. Apply through our careers page: https://careers.freshworks.com.",0,legit_2
"Hi, HR at GlobalHire Pvt Ltd here. Great news, you're through to the final stage! Just need your date of birth, address and bank IFSC code to prepare your employment contract.",1,scam_36
"Job Opening at PrimeWork Solutions. No interview required. Just pay ₹9999 and start earning ₹1,00,000/month from day 1. Work from home. Contact: +91 87654 32109",1,scam_8
"Exciting opportunity at Swiggy! Earn ₹1,00,000/month working from home. Only requirement: pay ₹9999 one-time registration charge. Limited time offer!",1,scam_4
"Dear Candidate, TCS is offering guaranteed placement with ₹1,00,000/month salary. To proceed, pay ₹4999 as security deposit. Offer expires today!",1,scam_1
